Sr. No,Image name,Detected Categories,Cleaned Image Path
2640,29130.png,"['tie', 'person']",/content/cleaned_images_with_text_removal/29130.png
2641,62084.png,['person'],/content/cleaned_images_with_text_removal/62084.png
2642,69534.png,"['cup', 'person', 'chair', 'cup', 'person', 'person', 'cup', 'cell phone', 'person', 'cup', 'person']",/content/cleaned_images_with_text_removal/69534.png
2643,91436.png,[],/content/cleaned_images_with_text_removal/91436.png
2644,42675.png,[],/content/cleaned_images_with_text_removal/42675.png
2645,29513.png,[],/content/cleaned_images_with_text_removal/29513.png
2646,34862.png,"['person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/34862.png
2647,13074.png,"['person', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/13074.png
2648,49201.png,"['person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/49201.png
2649,65429.png,[],/content/cleaned_images_with_text_removal/65429.png
2650,97610.png,[],/content/cleaned_images_with_text_removal/97610.png
2651,07412.png,['person'],/content/cleaned_images_with_text_removal/07412.png
2652,73256.png,[],/content/cleaned_images_with_text_removal/73256.png
2653,15803.png,['person'],/content/cleaned_images_with_text_removal/15803.png
2654,46520.png,['person'],/content/cleaned_images_with_text_removal/46520.png
2655,91584.png,['person'],/content/cleaned_images_with_text_removal/91584.png
2656,75290.png,"['person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/75290.png
2657,47532.png,['person'],/content/cleaned_images_with_text_removal/47532.png
2658,20749.png,['person'],/content/cleaned_images_with_text_removal/20749.png
2659,01726.png,[],/content/cleaned_images_with_text_removal/01726.png
2660,16458.png,"['person', 'person', 'person', 'tie']",/content/cleaned_images_with_text_removal/16458.png
2661,60857.png,"['person', 'person']",/content/cleaned_images_with_text_removal/60857.png
2662,02485.png,[],/content/cleaned_images_with_text_removal/02485.png
2663,95831.png,['car'],/content/cleaned_images_with_text_removal/95831.png
2664,56309.png,[],/content/cleaned_images_with_text_removal/56309.png
2665,06739.png,['person'],/content/cleaned_images_with_text_removal/06739.png
2666,61870.png,['person'],/content/cleaned_images_with_text_removal/61870.png
2667,17324.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/17324.png
2668,93401.png,"['person', 'person']",/content/cleaned_images_with_text_removal/93401.png
2669,32781.png,['person'],/content/cleaned_images_with_text_removal/32781.png
2670,65124.png,"['person', 'person', 'cup', 'tie']",/content/cleaned_images_with_text_removal/65124.png
2671,12065.png,['donut'],/content/cleaned_images_with_text_removal/12065.png
2672,52940.png,['bear'],/content/cleaned_images_with_text_removal/52940.png
2673,28604.png,[],/content/cleaned_images_with_text_removal/28604.png
2674,69731.png,[],/content/cleaned_images_with_text_removal/69731.png
2675,05198.png,['person'],/content/cleaned_images_with_text_removal/05198.png
2676,58490.png,[],/content/cleaned_images_with_text_removal/58490.png
2677,45291.png,['person'],/content/cleaned_images_with_text_removal/45291.png
2678,74805.png,"['person', 'person']",/content/cleaned_images_with_text_removal/74805.png
2679,05726.png,['person'],/content/cleaned_images_with_text_removal/05726.png
2680,08793.png,"['tie', 'person']",/content/cleaned_images_with_text_removal/08793.png
2681,81239.png,[],/content/cleaned_images_with_text_removal/81239.png
2682,01245.png,[],/content/cleaned_images_with_text_removal/01245.png
2683,07465.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/07465.png
2684,02831.png,[],/content/cleaned_images_with_text_removal/02831.png
2685,02584.png,[],/content/cleaned_images_with_text_removal/02584.png
2686,28759.png,[],/content/cleaned_images_with_text_removal/28759.png
2687,45871.png,['dog'],/content/cleaned_images_with_text_removal/45871.png
2688,54287.png,"['car', 'person']",/content/cleaned_images_with_text_removal/54287.png
2689,83901.png,['person'],/content/cleaned_images_with_text_removal/83901.png
2690,32568.png,['tie'],/content/cleaned_images_with_text_removal/32568.png
2691,39758.png,[],/content/cleaned_images_with_text_removal/39758.png
2692,52479.png,['person'],/content/cleaned_images_with_text_removal/52479.png
2693,93506.png,"['spoon', 'carrot']",/content/cleaned_images_with_text_removal/93506.png
2694,67143.png,[],/content/cleaned_images_with_text_removal/67143.png
2695,86207.png,[],/content/cleaned_images_with_text_removal/86207.png
2696,14372.png,[],/content/cleaned_images_with_text_removal/14372.png
2697,35470.png,['person'],/content/cleaned_images_with_text_removal/35470.png
2698,43716.png,"['person', 'person', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/43716.png
2699,56910.png,[],/content/cleaned_images_with_text_removal/56910.png
2700,51409.png,[],/content/cleaned_images_with_text_removal/51409.png
2701,82094.png,['person'],/content/cleaned_images_with_text_removal/82094.png
2702,43920.png,['person'],/content/cleaned_images_with_text_removal/43920.png
2703,24713.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/24713.png
2704,70435.png,['chair'],/content/cleaned_images_with_text_removal/70435.png
2705,04163.png,['person'],/content/cleaned_images_with_text_removal/04163.png
2706,35689.png,['tie'],/content/cleaned_images_with_text_removal/35689.png
2707,03189.png,[],/content/cleaned_images_with_text_removal/03189.png
2708,09867.png,['car'],/content/cleaned_images_with_text_removal/09867.png
2709,13459.png,[],/content/cleaned_images_with_text_removal/13459.png
2710,03268.png,"['person', 'person', 'horse']",/content/cleaned_images_with_text_removal/03268.png
2711,58674.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/58674.png
2712,19268.png,[],/content/cleaned_images_with_text_removal/19268.png
2713,98461.png,['person'],/content/cleaned_images_with_text_removal/98461.png
2714,60541.png,[],/content/cleaned_images_with_text_removal/60541.png
2715,26078.png,[],/content/cleaned_images_with_text_removal/26078.png
2716,43570.png,[],/content/cleaned_images_with_text_removal/43570.png
2717,18673.png,"['chair', 'person']",/content/cleaned_images_with_text_removal/18673.png
2718,03124.png,['cell phone'],/content/cleaned_images_with_text_removal/03124.png
2719,63159.png,['person'],/content/cleaned_images_with_text_removal/63159.png
2720,91273.png,[],/content/cleaned_images_with_text_removal/91273.png
2721,28360.png,"['tie', 'person']",/content/cleaned_images_with_text_removal/28360.png
2722,45179.png,[],/content/cleaned_images_with_text_removal/45179.png
2723,79682.png,['person'],/content/cleaned_images_with_text_removal/79682.png
2724,38157.png,"['tie', 'person']",/content/cleaned_images_with_text_removal/38157.png
2725,62891.png,[],/content/cleaned_images_with_text_removal/62891.png
2726,58609.png,"['sheep', 'bird', 'cow']",/content/cleaned_images_with_text_removal/58609.png
2727,34107.png,[],/content/cleaned_images_with_text_removal/34107.png
2728,40159.png,"['person', 'person']",/content/cleaned_images_with_text_removal/40159.png
2729,49127.png,"['person', 'bed']",/content/cleaned_images_with_text_removal/49127.png
2730,59287.png,['person'],/content/cleaned_images_with_text_removal/59287.png
2731,65139.png,['person'],/content/cleaned_images_with_text_removal/65139.png
2732,25783.png,[],/content/cleaned_images_with_text_removal/25783.png
2733,31426.png,[],/content/cleaned_images_with_text_removal/31426.png
2734,07291.png,"['tie', 'person']",/content/cleaned_images_with_text_removal/07291.png
2735,64093.png,[],/content/cleaned_images_with_text_removal/64093.png
2736,40852.png,"['person', 'refrigerator']",/content/cleaned_images_with_text_removal/40852.png
2737,93478.png,['horse'],/content/cleaned_images_with_text_removal/93478.png
2738,91680.png,['person'],/content/cleaned_images_with_text_removal/91680.png
2739,18963.png,[],/content/cleaned_images_with_text_removal/18963.png
2740,58130.png,[],/content/cleaned_images_with_text_removal/58130.png
2741,47698.png,[],/content/cleaned_images_with_text_removal/47698.png
2742,48023.png,[],/content/cleaned_images_with_text_removal/48023.png
2743,50927.png,"['person', 'person']",/content/cleaned_images_with_text_removal/50927.png
2744,20578.png,[],/content/cleaned_images_with_text_removal/20578.png
2745,86457.png,['person'],/content/cleaned_images_with_text_removal/86457.png
2746,81293.png,[],/content/cleaned_images_with_text_removal/81293.png
2747,91358.png,['person'],/content/cleaned_images_with_text_removal/91358.png
2748,16439.png,['donut'],/content/cleaned_images_with_text_removal/16439.png
2749,18750.png,"['cake', 'cake', 'cake']",/content/cleaned_images_with_text_removal/18750.png
2750,78659.png,['orange'],/content/cleaned_images_with_text_removal/78659.png
2751,92370.png,['person'],/content/cleaned_images_with_text_removal/92370.png
2752,08943.png,[],/content/cleaned_images_with_text_removal/08943.png
2753,59063.png,"['person', 'person', 'tie', 'person']",/content/cleaned_images_with_text_removal/59063.png
2754,80251.png,"['person', 'person']",/content/cleaned_images_with_text_removal/80251.png
2755,75821.png,['person'],/content/cleaned_images_with_text_removal/75821.png
2756,08196.png,[],/content/cleaned_images_with_text_removal/08196.png
2757,89173.png,[],/content/cleaned_images_with_text_removal/89173.png
2758,10287.png,[],/content/cleaned_images_with_text_removal/10287.png
2759,25709.png,[],/content/cleaned_images_with_text_removal/25709.png
2760,70539.png,"['tie', 'person']",/content/cleaned_images_with_text_removal/70539.png
2761,52473.png,[],/content/cleaned_images_with_text_removal/52473.png
2762,81043.png,[],/content/cleaned_images_with_text_removal/81043.png
2763,63172.png,['person'],/content/cleaned_images_with_text_removal/63172.png
2764,17054.png,[],/content/cleaned_images_with_text_removal/17054.png
2765,38156.png,['person'],/content/cleaned_images_with_text_removal/38156.png
2766,17358.png,['bird'],/content/cleaned_images_with_text_removal/17358.png
2767,67054.png,['person'],/content/cleaned_images_with_text_removal/67054.png
2768,52304.png,"['person', 'person', 'kite', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/52304.png
2769,16895.png,['person'],/content/cleaned_images_with_text_removal/16895.png
2770,08423.png,[],/content/cleaned_images_with_text_removal/08423.png
2771,69308.png,[],/content/cleaned_images_with_text_removal/69308.png
2772,71360.png,"['person', 'person']",/content/cleaned_images_with_text_removal/71360.png
2773,84790.png,"['person', 'person', 'person', 'person', 'person', 'tie', 'cell phone', 'person', 'person']",/content/cleaned_images_with_text_removal/84790.png
2774,35174.png,[],/content/cleaned_images_with_text_removal/35174.png
2775,01874.png,['person'],/content/cleaned_images_with_text_removal/01874.png
2776,58426.png,"['person', 'baseball glove']",/content/cleaned_images_with_text_removal/58426.png
2777,39784.png,[],/content/cleaned_images_with_text_removal/39784.png
2778,85132.png,"['person', 'person']",/content/cleaned_images_with_text_removal/85132.png
2779,59261.png,['person'],/content/cleaned_images_with_text_removal/59261.png
2780,76293.png,['person'],/content/cleaned_images_with_text_removal/76293.png
2781,96781.png,"['person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/96781.png
2782,98421.png,[],/content/cleaned_images_with_text_removal/98421.png
2783,51682.png,['person'],/content/cleaned_images_with_text_removal/51682.png
2784,38401.png,[],/content/cleaned_images_with_text_removal/38401.png
2785,95014.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/95014.png
2786,73129.png,[],/content/cleaned_images_with_text_removal/73129.png
2787,52798.png,['person'],/content/cleaned_images_with_text_removal/52798.png
2788,16540.png,"['tie', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/16540.png
2789,37180.png,"['person', 'person']",/content/cleaned_images_with_text_removal/37180.png
2790,04567.png,['person'],/content/cleaned_images_with_text_removal/04567.png
2791,13528.png,"['sports ball', 'sports ball', 'person', 'person']",/content/cleaned_images_with_text_removal/13528.png
2792,41856.png,['cat'],/content/cleaned_images_with_text_removal/41856.png
2793,15872.png,[],/content/cleaned_images_with_text_removal/15872.png
2794,04278.png,['person'],/content/cleaned_images_with_text_removal/04278.png
2795,13870.png,['person'],/content/cleaned_images_with_text_removal/13870.png
2796,21598.png,"['person', 'person', 'person', 'person', 'person', 'person', 'bicycle', 'bicycle', 'person', 'person', 'person', 'person', 'kite', 'kite']",/content/cleaned_images_with_text_removal/21598.png
2797,08679.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/08679.png
2798,70496.png,['zebra'],/content/cleaned_images_with_text_removal/70496.png
2799,63920.png,['person'],/content/cleaned_images_with_text_removal/63920.png
2800,10398.png,"['person', 'person', 'person', 'bird']",/content/cleaned_images_with_text_removal/10398.png
2801,34189.png,"['person', 'person']",/content/cleaned_images_with_text_removal/34189.png
2802,37609.png,[],/content/cleaned_images_with_text_removal/37609.png
2803,06471.png,"['person', 'person', 'tie', 'person', 'person']",/content/cleaned_images_with_text_removal/06471.png
2804,28395.png,"['bird', 'bird', 'bear']",/content/cleaned_images_with_text_removal/28395.png
2805,07345.png,[],/content/cleaned_images_with_text_removal/07345.png
2806,71925.png,['person'],/content/cleaned_images_with_text_removal/71925.png
